,id,text,sentiment,nouns
459,143062360377143296,Miss Poitou-Charentes 2011 - Miss France 2012 - MYTF1 http://t.co/oeM7q3Wu,"(0.0, 0.0)","['miss poitou-charentes', 'miss france', 'mytf1']"
460,143062372242825216,se balader en foret avec une robe pareil? avec tout ce qu'on entend? #pasbien #missorléanais  #missfrance,"(0.11, 0.05)","['se balader', 'foret avec', 'robe pareil', ""avec tout ce qu'on entend"", '# pasbien # missorléanais # missfrance']"
461,143062379222142976,Miss Normandie est blonde. #cheh #missfrance,"(0.03, 0.0)","['miss normandie', '# cheh # missfrance']"
462,143062381952630785,"Des LT à foison sur l'élection de Miss France ce soir, hou yeah ! \o/ Heureusement que je vis pas en France #missfrance","(0.3, 0.6)","['des lt', ""à foison sur l'élection"", 'miss france', 'ce soir', 'hou yeah', 'heureusement', 'que je vis pas', 'france', '# missfrance']"
463,143062396070658049,Hey hey heyyyy hey heyyyyy hey hey hey hey hey heyyyy (La chanson de Pokora pour ceux qu'avaient pas deviné) #MissFrance,"(0.0, 0.0)","['hey', 'hey heyyyy hey heyyyyy hey hey hey hey hey heyyyy', 'pokora', ""ceux qu'avaient pas deviné"", 'missfrance']"
464,143062434930888706,"La tête de Miss Normandie, ma région n'a aucune chance de gagner. #MissFrance","(0.0, 0.0)","['miss normandie', 'ma région n', 'aucune chance', 'missfrance']"
465,143062435396464640,"""Le sport me permet d'éléminer les toxines"" #MissGuyane #MissFrance","(0.0, 0.0)","[""permet d'éléminer les toxines"", 'missguyane', 'missfrance']"
466,143062444913328128,"Non, je ne regarde #MissFrance. Je trouve ça inutile. La meuf elle est payée 4000€ par mois pour.. sourire.","(-0.003333333333333336, 0.16666666666666666)","['non', 'je ne regarde #', 'missfrance', 'je', 'trouve ça inutile', 'meuf elle est payée 4000€ par mois', '.. sourire']"
467,143062465465421824,“@katiaphone4: Miss france ... Ma mère et moi on aime trop critiquer ( c pas bien mdr ) je t'aime maman #TF1” Lool #lamemeprmoi #smaif,"(0.2375, 0.5249999999999999)","['“ @ katiaphone4', 'miss', 'france ...', 'ma', 'aime trop critiquer', 'c pas bien mdr', ""je t'aime maman #"", 'tf1', 'lool', '# lamemeprmoi # smaif']"
468,143062484390133761,"Le gros cliché la chanson ""À nos actes manqués"" de M. pokora quand c'est une renoi qui passe mdr #missfrance","(0.0, 0.2)","['gros cliché', 'à nos actes manqués', 'm.', ""pokora quand c'est"", 'renoi qui passe mdr # missfrance']"
469,143062486457909248,Bon j'attends le portrait de miss Bretagne #MissFrance,"(0.7, 0.7)","['bon', 'bretagne', 'missfrance']"
470,143062489440059392,"Si les startups françaises pitchaient comme les MissFrance, ce serait … #MissFrance","(0.15000000000000002, 0.3)","['si', 'les startups françaises pitchaient comme les', 'missfrance', 'ce serait … #', 'missfrance']"
471,143062491851796480,Et quand t'entendra pas ton nom dans les finalistes crois y. #TF1,"(0.0, 0.0)","['et', ""quand t'entendra pas ton nom dans les finalistes crois y"", 'tf1']"
472,143062508993908737,Sauve qui peut devant Miss Bourgogne !!!!!!! #MissFrance,"(0.0, 0.0)","['sauve', 'qui peut devant', 'miss bourgogne', 'missfrance']"
473,143062509941833729,J'aime pas miss Bourgogne #tf1,"(0.6, 0.6)","[""j'aime"", 'bourgogne', '# tf1']"
474,143062531940950017,Miss Bourgogne on dirai quelle a 40ans #MissFrance,"(0.0, 0.0)","['miss bourgogne', 'dirai quelle', '40ans #', 'missfrance']"
475,143062532746252288,Bourgogne : MOCHE #missfrance,"(-0.8, 0.8)","['bourgogne', 'moche', '# missfrance']"
476,143062552287514624,Je ne peux pas regarder l'élection #MissFrance Snif...,"(0.0, 0.0)","['je', ""ne peux pas regarder l'élection #"", 'missfrance snif']"
477,143062555940765696,Mdr elles parlent comme des vraies gamines !!! Enfait elle le sont un peu. ... Joli l'image de Miss France bravo TF1,"(0.20921874999999998, 0.4166666666666667)","['mdr', 'elles parlent comme des vraies gamines', 'enfait', 'sont un peu', 'joli', 'miss france', 'tf1']"
478,143062562878136320,Miss Bourgogne #Heunon #Tf1,"(0.0, 0.0)","['miss bourgogne', 'heunon', 'tf1']"
479,143062564329373698,"Miss Guyane ; "" Je fais de l'athlétisme pour éliminée mes toxines "" OK. #MissFrance","(0.0, 0.0)","['miss guyane', 'je', 'éliminée mes toxines', 'ok.', 'missfrance']"
480,143062587565805568,Election de Miss France 2012 #TF1,"(0.0, 0.0)","['miss france', 'tf1']"
481,143062587721003009,Elle sont trop moche les MissFrance Oo'     OMFG !,"(-0.5, 0.4)","['elle', 'sont trop moche les', 'missfrance oo', 'omfg']"
482,143062588941549568,"Pour le moment c'est : Miss Normandie, Midi-Pyrénées et Guadeloupe ! ^^ #MissFrance","(0.0, 0.0)","['pour', ""moment c'est"", 'miss normandie', 'midi-pyrénées', 'guadeloupe', '^^ #', 'missfrance']"
483,143062589570691073,"Miss Bourgogne, elle fait de la danse de cabaret. #MissFrance #TF1","(0.0, 0.0)","['miss bourgogne', 'elle fait', 'missfrance', 'tf1']"
484,143062600207441920,#MissFrance Miss Bourgogne j'aime pas trop,"(0.3625, 0.6499999999999999)","['missfrance miss bourgogne', ""j'aime pas trop""]"
485,143062606469537793,"C'est mon pays ! Fail comme chaque année , Bourgogne represent ! #MissFrance","(0.0, 0.0)","[""c'est"", 'fail', 'comme chaque année', 'bourgogne', 'missfrance']"
486,143062608809963521,Miss Bourgogne elle est pas top hein..elle a 30 ans #MissFrance,"(0.0, 0.0)","['miss bourgogne', 'elle est pas', 'top hein .. elle', 'ans #', 'missfrance']"
487,143062614715543552,"Attention Miss Bourgogne, c'est un homme. #missfrance","(0.0, 0.0)","['attention miss bourgogne', ""c'est un homme"", '# missfrance']"
488,143062615978016768,Miss Bourgogne je suis un homme #missfrance,"(0.0, 0.0)","['miss bourgogne', 'je suis un homme # missfrance']"
489,143062619576745984,Miss Bourgogne aime les robes à paillettes. -8/10 #MissFrance,"(0.6, 0.6)","['miss bourgogne', 'aime les robes à paillettes', 'missfrance']"
490,143062626711248897,Miss bourgogne a osé la robe pailette violette =___= #MissFrance,"(0.0, 0.0)","['miss', 'robe pailette violette =___= #', 'missfrance']"
491,143062628426723328,Miss Bourgogne est moche ... #MissFrance,"(-0.8, 0.8)","['miss bourgogne', 'est moche ... #', 'missfrance']"
492,143062637968769024,Miss Bourgogne c'est une stripteaseuse ? #TF1,"(0.0, 0.0)","['miss bourgogne', 'tf1']"
493,143062640757972992,"Miss Bourgogne , je ne t'aime pas beaucoup #MissFrance","(-0.175, 0.35)","['miss bourgogne', ""je ne t'aime pas beaucoup #"", 'missfrance']"
494,143062644033724416,"Miss Bourgogne est gogo danseuse, Geneviève doit bien se marrer #MissFrance","(0.0, 0.2)","['miss bourgogne', 'est gogo danseuse', 'geneviève', 'doit bien se marrer #', 'missfrance']"
495,143062653554794496,miss Bourgogne obligé il va y avoir des photos choc demain dans les ournaux!!! #MissFrance,"(0.0, 0.0)","['bourgogne', 'obligé il va y avoir des photos choc demain dans les ournaux', 'missfrance']"
496,143064429569900545,Je l'aime bien Miss Martinique #missfrance,"(0.3, 0.4)","['je', ""l'aime bien"", 'miss martinique', '# missfrance']"
497,143064445789286400,La soirée est assurée par DJ Sans Transition. #missfrance,"(0.2, 0.2)","['soirée est assurée par', 'dj sans transition', '# missfrance']"
498,143064452072341505,Languedoc. Ile de france. Guyane. Reunion. #MissFrance,"(0.0, 0.0)","['languedoc', 'ile', 'guyane', 'reunion', 'missfrance']"
499,143065966778134529,@MR_SAMOUSH Ouiiii évidamment! ^^  ♥ Allez Miss Picardie! #MissFrance,"(1.0, 1.0)","['mr_samoush ouiiii', '^^ ♥', 'allez miss picardie', 'missfrance']"
500,143065977578463232,"Miss Pays de Loire, tu me fais penser à Lucy Hale, mais en mieux. #MissFrance","(0.0, 0.0)","['miss pays', 'loire', 'fais penser à', 'lucy hale', 'missfrance']"
501,143065988953419777,La région Pays de Loire prend chère avec leur miss. #MissFrance,"(-0.21, 0.4)","['pays', 'loire', 'prend chère avec leur', 'missfrance']"
502,143065990295597056,Miss Pays De Loire ma région je la soutien bien sur elle est belle rien à dire #missfrance,"(0.4, 0.5)","['miss pays de loire', 'ma région je', 'soutien bien sur elle est belle rien à dire # missfrance']"
503,143065991734243328,"Miss Pays de Loire, oui #TF1","(0.01, 0.0)","['miss pays', 'loire', 'oui #', 'tf1']"
504,143065997585297408,Miss Pays de Loire elle connaît la pince à epiler ?! #missfrance,"(0.0, 0.0)","['miss pays', 'loire', 'elle connaît', 'pince à epiler', '# missfrance']"
505,143065997912457216,Pays de loire ressemble à Anne Hataway ! #missfrance,"(0.0, 0.0)","['pays', 'loire ressemble à', 'anne hataway', '# missfrance']"
506,143066002882699264,#TF1 #MissFrance Jaime bien Miss Picardie.. :p,"(0.375, 0.6)","['tf1', 'missfrance jaime', 'miss picardie']"
507,143066003688005632,trop bien Miss Mayotte ! #missfrance,"(0.0, 0.1)","['trop bien', 'miss mayotte', '# missfrance']"
508,143066008310136832,Les Miss France sont toujours parfaites ! #MissFrance,"(1.0, 0.8)","['les miss france', 'sont toujours parfaites', 'missfrance']"
509,143066009883000832,Miss Pays de Loire : Jolie! #MissFrance,"(0.7124999999999999, 0.6)","['miss pays', 'loire', 'jolie', 'missfrance']"
510,143066013796286465,Oh bordel Pays de Loire devrait être voix off pour film X #missfrance,"(0.0, 0.0)","['oh', 'pays', 'loire', 'devrait être voix', '# missfrance']"
511,143066014563831808,Moii je diis : Allez Miss Guyane !! Mon petit côté chauvin ressort .. Maiis juste un peu lool.. #MissFrance2012 #TF1,"(0.09333333333333334, 0.18333333333333335)","['moii', 'je diis', 'allez miss guyane', 'mon', 'petit côté chauvin ressort ..', 'maiis', 'juste un peu lool .. #', 'missfrance2012', 'tf1']"
512,143066015209762816,"Mathilde, Miss Pays de Loire, 5 bites, 11/20 #MissFrance","(0.0, 0.0)","['mathilde', 'miss pays', 'loire', 'missfrance']"
513,143066029189373952,"Mon Dieu, c'est quoi cette Miss Pays de Loire? On dirait un transsexuel brésilien! #MissFrance","(0.0, 0.0)","['mon dieu', ""c'est quoi cette"", 'miss pays', 'loire', 'dirait un transsexuel brésilien', 'missfrance']"
514,143066029252280321,"@Tof_Beaugrand LOL ! #MissFrance  Miss Pays de Loire , c'est une Emmanuel Chain au Féminin ...","(0.0, 0.1)","['tof_beaugrand lol', 'missfrance miss pays', 'loire', 'emmanuel chain', 'féminin']"
515,143066030825156610,Miss Pays de Loire a un faux air d'Anne Hathaway. Mais en plus moche. #MissFrance,"(-0.75, 0.7)","['miss pays', 'loire', ""un faux air d'anne"", 'hathaway', 'mais', 'missfrance']"
516,143066030967762945,Épilez les sourcils de miss Pays de Loire . Merci. #missFrance,"(0.3, 0.2)","['épilez les sourcils', 'pays', 'loire', 'merci', '# missfrance']"
517,143066032314134529,Alsace : 7+ ; Limousin : 4 (dents du bonheur !!) ; Picardie : 6+ ; Mayotte : 6 ; Rhône-Alpes : 5 ; Pays de (la ?) Loire : 5 #missfrance,"(0.78125, 0.0)","['alsace', 'limousin', 'dents du bonheur', 'picardie', 'mayotte', 'rhône-alpes', 'pays', 'loire', '# missfrance']"
518,143066036651036672,Bouuuh Miss Pays de Loire ... Hmmm NON #MissFrance,"(-0.01, 0.0)","['bouuuh miss pays', 'loire', 'hmmm non', 'missfrance']"
519,143066046805442561,"Ohh elles sont bof ce soir ein, a part Miss Gwada elle est so fresh elle #missfrance","(0.0, 0.0)","['ohh', 'elles sont bof ce soir ein', 'miss gwada', 'elle est', 'fresh elle # missfrance']"
520,143066054158069761,je pratique la danse depuis que j'ai des jambes. #missfrance,"(0.2, 0.1)","['je pratique', ""danse depuis que j'ai des jambes"", '# missfrance']"
521,143066067542089728,Miss Pays De Loire est vraiment jolie :) #MissFrance,"(0.75, 1.0)","['miss pays de loire', 'est vraiment jolie', 'missfrance']"
522,143066076782137344,"Miss Pays de Loire je l'aime bien, et c'est une danseuse #MissFrance","(0.3, 0.4)","['miss pays', 'loire', ""je l'aime bien"", 'danseuse #', 'missfrance']"
523,143066084671619073,Putain je suis dèg elle est bof miss Pays de Loire... Elle représente mal ma région ! #MissFrance,"(-0.875, 0.7)","['putain', 'je suis dèg elle est bof', 'pays', 'loire', 'elle', 'représente mal ma région', 'missfrance']"
524,143066087192399874,Emmanuel Chain ! Ah non Miss Pays de Loire ! Pardon #missfrance,"(-0.0125, 0.0)","['emmanuel chain', 'miss pays', 'loire', 'pardon', '# missfrance']"
525,143066106230345728,Miss Mayotte si siii!! #missfrance,"(0.15625, 0.6)","['miss mayotte', 'si siii', '# missfrance']"
526,143066113276780544,#MissFrance Emmanuel Chain &gt; Miss Pays de Loire,"(0.0, 0.0)","['missfrance emmanuel chain', 'miss pays', 'loire']"
527,143066132155346944,Miss Centre dans les 5 dernières ! #MissFrance,"(-0.3625, 0.2)","['miss centre', 'dans les', 'missfrance']"
528,143066139776389120,"OOOHMYGOD , Miss Pays de Loire , elle fout quoi ici O_o *Cache ses yeux* #MissFrance","(0.05, 1.0)","['ooohmygod', 'miss pays', 'loire', 'elle fout quoi ici', 'o_o', 'cache', 'ses yeux * #', 'missfrance']"
529,143066156524244992,La fille pratique la danse depuis toute petite et elle est pas foutue de faire un grand jeté? Ben mewde alow! #MissFrance,"(0.219, 0.2)","['fille pratique', 'danse depuis toute petite', 'elle est pas foutue', 'faire un', 'grand jeté', 'ben', 'mewde alow', 'missfrance']"
530,143066169769852928,Pays de la loire elle est belle.#Missfrance,"(0.0, 0.0)","['pays', 'loire elle est belle. #', 'missfrance']"
531,143066178787622912,Tahiti : Ca va #missfrance,"(0.0, 0.0)","['tahiti', 'ca', 'va # missfrance']"
532,143066179248979968,Miss Tahiti trop moche #MissFrance,"(-0.4, 0.4)","['miss tahiti', 'trop moche #', 'missfrance']"
533,143066196592443392,Les musiques adaptées aux régions font très clichées ...Miss Guadeloupe -&gt; à nos actes manqués version des îles ultra bof  #MissFrance,"(0.01, 0.65)","['les', 'musiques adaptées aux régions font très clichées ...', 'miss guadeloupe', 'à nos actes manqués version des îles ultra bof #', 'missfrance']"
534,143066207610871808,Miss Bourgogne est passé ou pas ? #MissFrance,"(-0.2, 0.25)","['miss bourgogne', 'est passé ou pas', 'missfrance']"
535,143066217685598208,Tahiti! Magnifique!!! #TF1,"(1.0, 1.0)","['tahiti', 'magnifique', 'tf1']"
536,143066220856479744,Miss Tahiti j'adore ce pays et ça fait parti des raisons cette miss #missfrance,"(0.2, 0.3)","['miss tahiti', ""j'adore ce"", 'ça fait parti des raisons cette', '# missfrance']"
537,143066228909551618,Miss pays de Loire est la fille d'Emmanuel Chain  #missfrance,"(0.0, 0.0)","['miss', 'loire', ""fille d'emmanuel"", 'chain', '# missfrance']"
538,143066238711635968,Elle est belle Miss Tahiti . #missfrance,"(0.8, 0.8)","['elle', 'est belle', 'miss tahiti', '# missfrance']"
539,143066246987001856,OMG l'accent de Miss Tahiti !!  #missfrance,"(0.0, 0.0)","['omg', 'miss tahiti', '# missfrance']"
540,143066247809077248,Ah la miss Tahiti avec son accent ! #traditionRespectée #missFrance,"(0.0, 0.0)","['tahiti', 'avec son accent', '# traditionrespectée # missfrance']"
541,143066247981047808,Miss Tahiti LOOOOL #missfrance,"(0.0, 0.0)","['miss tahiti looool', '# missfrance']"
542,143066254163451904,Teheiura !!! #MissTahiti #MissFrance,"(0.0, 0.0)","['teheiura', 'misstahiti', 'missfrance']"
543,143066259863511040,Miss Tahiti elle est belle mais son accent.... ROFL #TF1,"(0.8, 0.8)","['miss tahiti', 'elle est belle mais son accent ....', 'rofl', 'tf1']"
544,143066261809672194,"Miss Tahiti, mais pourquoi cette année les Miss des îles sont pas belles :( #MissFrance","(-0.575, 0.9)","['miss tahiti', 'mais pourquoi cette année les', 'miss', 'des îles sont pas belles', 'missfrance']"
545,143066270445748224,Miss Tahiti bonnasse comme d'hab  #MissFrance,"(0.0, 0.0)","['miss tahiti', ""bonnasse comme d'hab #"", 'missfrance']"
546,143066276183556096,Tahiti : Jolie mais sans plus. missfrance,"(0.24749999999999997, 0.35)","['tahiti', 'jolie', 'mais sans']"
547,143066283670380544,Jolie la miss Tahiti. #MissFrance,"(0.57, 0.6)","['jolie', 'tahiti', 'missfrance']"
548,143066292486807552,Miss Tahiti aime sauter sur les ponts et faire des danses traditionnelles en se touchant le nez. #MissFrance,"(0.3, 0.5)","['miss tahiti', 'aime sauter sur les ponts', 'faire des danses traditionnelles', 'se touchant', 'missfrance']"
549,143066298040066048,"Rawata, Miss Tahiti, 3 bites, 12/20 + 3 points de provenance #MissFrance","(0.0, 0.0)","['rawata', 'miss tahiti', 'provenance #', 'missfrance']"
550,143066301722669057,"Miss Tahiti, non (lol l'accent, elle roule les ""R"") #TF1","(-0.01, 0.0)","['miss tahiti', ""lol l'accent"", 'elle roule les', 'tf1']"
551,143066306793570304,Moi je suis pour Miss Guyane #MissFrance,"(0.0, 0.0)","['moi', 'je suis', 'miss guyane', 'missfrance']"
552,143066307456274432,"Miss Centre ? La plus belle du centre, à priori ; ouais bah juste à priori !  #MissFrance","(0.6375, 0.6)","['miss centre', 'belle du centre', 'à priori', 'ouais bah juste à priori', 'missfrance']"
553,143066308249001984,"Miss Tahiti, jé soui désolé mais tou va devoile rentler chez toi ce soir. #missfrance","(-0.3, 0.4)","['miss tahiti', 'jé soui désolé mais tou va devoile rentler chez toi ce soir', '# missfrance']"
554,143066309280800768,MDR ! Miss Tahiti la son accent me Kill #MDR #MissFrance,"(0.0, 0.0)","['mdr', 'miss tahiti', 'son accent', 'kill', 'mdr', 'missfrance']"
555,143066317350645760,Miss Tahiti s'appelle Yawata ?! #Really ?! #MissFrance,"(0.0, 0.0)","['miss tahiti', 'yawata', 'really', 'missfrance']"
556,143066321767247872,"Les régions style Martinique, Guadeloupe, Tahiti ça fait rêver mais les Miss sont pas belles, faut arrêter le délire ... pardon. #missfrance","(-0.4, 0.8)","['les', 'régions style', 'martinique', 'guadeloupe', 'tahiti', 'ça fait rêver mais les', 'miss', 'sont pas belles', 'faut arrêter', 'délire ... pardon', '# missfrance']"
557,143066321846939648,"Miss Tahiti, danse depuis l'age de 3 ans. #MissFrance #TF1","(0.0, 0.0)","['miss tahiti', ""danse depuis l'age"", 'missfrance', 'tf1']"
558,143066325487587328,Oua !Miss Tahiti je dois prendre une douche de suite ! #MissFrance,"(0.0, 0.0)","['oua', 'miss tahiti', 'je dois prendre', 'missfrance']"
